ba17ca70d77eba42e5aef9d3fcc1adf3	1	0	0	0	5	0	0	2	3	1	1	0	2	0	0
db5aaacffe4ca31116f5b0e292074588	3	6	39	15	9	16	6	2	16	8	4	2	10	10	9
eb8d145285d4d18dd0c43c75115adbf9	0	0	7	0	4	0	0	0	1	0	0	0	2	0	0
daac17ca54538cbc9aada8497262da96	0	0	0	0	0	0	0	0	5	6	10	6	18	16	24
894d5f2608f2a0e9e3bf2499f1cc6130	0	4	2	0	0	0	0	4	0	3	3	0	3	10	20
deb262fd92af4fdcd3b6240303048b2a	21	10	11	9	18	10	5	5	4	4	7	5	9	0	0
8b2843ccdbc3d39c6d758b7f91388341	0	0	2	1	1	0	0	0	2	1	3	0	2	7	4
f2fbdc2b912ea775653691981335232f	0	0	0	0	0	0	0	0	0	0	1	0	4	4	6
0ef7e12e6eb35a8fd9fac7badac0c381	0	0	0	0	0	0	0	0	0	0	6	8	17	60	60
3e7c933c821c9f18e53e1dda439951cf	0	0	0	0	0	0	0	0	0	0	8	4	6	24	38
ce264b1fd05f8dfc0dd2941a2b170a3a	0	0	0	0	0	0	0	0	0	0	0	0	2	4	11
5c331188779be5bb65a2e80544aa8dea	0	0	0	0	0	0	0	0	0	0	1	0	7	3	12
7b43b24e8c817bba9f0008696985ae06	5	11	9	13	12	4	0	4	7	0	3	0	4	4	4
f876e4d5cbaa6ac5f3c225bcaf146791	11	13	23	40	17	16	23	16	24	22	30	30	41	67	71
9413dd54243692b250670640c660758d	9	0	6	0	9	0	0	1	6	5	7	0	6	0	0
65c689dc4b8772012494d43535fd1102	4	0	9	2	2	0	4	1	6	2	0	0	0	0	0
cae75e1117d316c3a8f12909f766135b	0	0	0	0	0	0	0	3	0	1	2	0	3	10	0
44f513ba8d222b088ba2ad6e7ab85b8c	1	0	2	2	2	5	32	10	12	9	7	14	2	0	15
6148c6e49d72c0f24a187a979ba7a5aa	0	0	0	0	0	0	0	12	5	8	4	0	6	0	0
5ec4e02584b8c58b33bde92395188ffa	2	2	1	0	0	0	0	2	1	6	2	0	1	0	0
aa20c972229ba580ad2044118ab67181	4	0	7	4	3	5	9	6	2	1	0	0	0	0	0
19083703874fec5c0e976f6ca4fa6bc9	11	16	32	37	18	10	15	19	121	48	11	14	8	6	0
87ec65202e592d81d47b66d1484732df	2	0	7	0	1	0	0	0	3	1	0	0	0	0	0
a53b7a494838590a5600a018277e55ea	3	6	11	10	8	0	14	11	33	17	10	10	1	0	0
06246fa4c1b00ea76b5539442f32c012	6	9	7	7	3	5	4	0	0	5	0	0	0	0	0
0c488eee4c6d02abb4e34df3ec16a09b	3	8	11	6	10	0	0	0	1	1	0	0	0	0	0
c4118088ab2644671a1d9d540c060b19	0	0	0	0	0	0	0	0	0	0	0	2	3	3	31
dc9b83b9dbf521d0d0b0e1576e44d06a	4	4	2	5	0	6	0	0	1	0	0	0	0	0	0
451acf82a2350fce17f55d27708aa232	0	0	0	0	0	0	0	0	0	1	0	4	0	2	0
201a9f507c9b354eb162adf1f311c607	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0
da47a34fd036b068ca0c5eaf185e2082	124	95	102	227	101	47	65	56	44	47	30	34	22	0	0
817555c3b5d93664c38e8fbec64eba2e	2	0	0	0	3	0	0	0	0	3	8	0	11	28	38
3badde1c4760a921d723409ee05fead0	19	7	22	24	19	6	12	4	21	20	22	13	12	8	9
25c54c57b4a4283237b33fdae82003c0	794	379	458	927	486	304	288	135	165	104	54	48	17	18	13
945e47119242497c2e0bc5b3c6b6ba8e	0	0	0	0	0	0	0	0	0	15	43	24	31	49	34
924ba8e00fb9f76de6bf217aac8ca9d4	3	4	0	1	1	3	0	0	0	0	2	0	0	0	0
69dee006368ff49af541d111152b40c6	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
e144d237c973d831d708cac2c17df968	263	357	239	302	145	72	91	21	39	37	23	11	65	88	56
